idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4355439      2237722           32 mlx5_comp0
  2 539            0      4645656      2181187           33 mlx5_comp1
  3 540            0      4488126      2284503           34 mlx5_comp2
  4 541            0      4565636      2202536           35 mlx5_comp3
  5 542            0      4722915      2357262           36 mlx5_comp4
  6 543            0      4410941      2319124           37 mlx5_comp5
  7 544            0      4561571      2169865           38 mlx5_comp6
  8 545            0      4368281      2275546           39 mlx5_comp7
total            127     36118565     18027745
