idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            7      4536817      2225833           32 mlx5_comp0
  2 539           16      4498844      2343240           33 mlx5_comp1
  3 540            1      4403166      2181978           34 mlx5_comp2
  4 541          101      4516027      2247460           35 mlx5_comp3
  5 542            0      4367545      2198972           36 mlx5_comp4
  6 543           28      4686812      2303961           37 mlx5_comp5
  7 544            8      4456073      2264499           38 mlx5_comp6
  8 545           15      4610267      2258957           39 mlx5_comp7
total            304     36075551     18024900
