idx irq        fired       rxpkts       txpkts         cpus name
  0 327          209            0            0         0-31 mlx5_async0
  1 328         1104      6407876      3728360           32 mlx5_comp0
  2 539         1013      7449046      3549733           33 mlx5_comp1
  3 540         1333      5555772      3184030           34 mlx5_comp2
  4 541          464      6893823      2840231           35 mlx5_comp3
  5 542          955      7110307      2772182           36 mlx5_comp4
  6 543          829      5686455      3196871           37 mlx5_comp5
  7 544         1006      7541076      3444193           38 mlx5_comp6
  8 545          900      6372272      3766356           39 mlx5_comp7
total           7813     53016627     26481956
