idx irq        fired       rxpkts       txpkts         cpus name
  0 327        11035            0            0         0-31 mlx5_async0
  1 328       118754      8899041      4266378           32 mlx5_comp0
  2 539       291196      6252731      3582753           33 mlx5_comp1
  3 540       287550      6774443      3730734           34 mlx5_comp2
  4 541       290660      7460739      3852465           35 mlx5_comp3
  5 542       309586      7707952      3255966           36 mlx5_comp4
  6 543       294664      6797499      3126756           37 mlx5_comp5
  7 544       285448      6513512      5167459           38 mlx5_comp6
  8 545       319387     10330693      3386965           39 mlx5_comp7
total        2208280     60736610     30369476
