idx irq        fired       rxpkts       txpkts         cpus name
  0 327        14392            0            0         0-31 mlx5_async0
  1 328       304491      5930230      2935325           32 mlx5_comp0
  2 539       296761      6011350      3071733           33 mlx5_comp1
  3 540       295749      5871441      3128498           34 mlx5_comp2
  4 541       290059      5986229      3052597           35 mlx5_comp3
  5 542       295587      6140725      2878467           36 mlx5_comp4
  6 543       299431      6104689      2995739           37 mlx5_comp5
  7 544       303385      6289387      3011334           38 mlx5_comp6
  8 545       307366      5753744      2959742           39 mlx5_comp7
total        2407221     48087795     24033435
