idx irq        fired       rxpkts       txpkts         cpus name
  0 327          193            0            0         0-31 mlx5_async0
  1 328         1174      6751319      3785272           32 mlx5_comp0
  2 539          849      8241549      4215307           33 mlx5_comp1
  3 540          859      8432360      4120107           34 mlx5_comp2
  4 541          533      7166251      3373415           35 mlx5_comp3
  5 542          842      7571832      3244469           36 mlx5_comp4
  6 543          708      9026202      3939322           37 mlx5_comp5
  7 544          762      6492566      4513899           38 mlx5_comp6
  8 545          721      7876284      3585895           39 mlx5_comp7
total           6641     61558363     30777686
