idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      5958769      3056181           32 mlx5_comp0
  2 539            0      5666561      2976075           33 mlx5_comp1
  3 540            0      5955143      3100917           34 mlx5_comp2
  4 541            0      6197718      2894625           35 mlx5_comp3
  5 542            0      6441620      2974635           36 mlx5_comp4
  6 543            0      6113143      2830901           37 mlx5_comp5
  7 544            0      5958146      3218701           38 mlx5_comp6
  8 545            0      5791460      2974983           39 mlx5_comp7
total            128     48082560     24027018
