idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           35      1537510       747140           32 mlx5_comp0
  2 539           51      1587169       747072           33 mlx5_comp1
  3 540           34      1442259       752667           34 mlx5_comp2
  4 541            6      1522273       751418           35 mlx5_comp3
  5 542           23      1439658       753311           36 mlx5_comp4
  6 543           11      1531297       753358           37 mlx5_comp5
  7 544           15      1515952       760058           38 mlx5_comp6
  8 545           53      1502218       756964           39 mlx5_comp7
total            357     12078336      6021988
