idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328          336      4512544      2249602           32 mlx5_comp0
  2 539          306      4800013      2298588           33 mlx5_comp1
  3 540          340      4303024      2239928           34 mlx5_comp2
  4 541          334      4637960      2266355           35 mlx5_comp3
  5 542          313      4482726      2242702           36 mlx5_comp4
  6 543          320      4496896      2242175           37 mlx5_comp5
  7 544          322      4501336      2253590           38 mlx5_comp6
  8 545          298      4336188      2235086           39 mlx5_comp7
total           2716     36070687     18028026
