idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328           76      4393999      2221100           32 mlx5_comp0
  2 539           52      4330991      2198260           33 mlx5_comp1
  3 540           19      4691448      2282743           34 mlx5_comp2
  4 541           45      4493653      2247737           35 mlx5_comp3
  5 542           10      4578904      2276203           36 mlx5_comp4
  6 543           13      4701790      2324738           37 mlx5_comp5
  7 544           17      4528222      2264185           38 mlx5_comp6
  8 545          114      4378035      2223260           39 mlx5_comp7
total            494     36097042     18038226
