idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4372048      2189672           32 mlx5_comp0
  2 539            0      4638124      2318573           33 mlx5_comp1
  3 540            0      4464688      2303493           34 mlx5_comp2
  4 541            0      4350280      2174024           35 mlx5_comp3
  5 542            0      4743521      2251152           36 mlx5_comp4
  6 543            0      4382993      2231023           37 mlx5_comp5
  7 544            0      4611334      2186359           38 mlx5_comp6
  8 545            0      4501481      2369352           39 mlx5_comp7
total            127     36064469     18023648
