idx irq        fired       rxpkts       txpkts         cpus name
  0 327        17933            0            0         0-31 mlx5_async0
  1 328       306425      6146859      3041136           32 mlx5_comp0
  2 539       299111      6494799      2969753           33 mlx5_comp1
  3 540       315345      5931032      2811670           34 mlx5_comp2
  4 541       300520      5935231      2972076           35 mlx5_comp3
  5 542       301528      6125216      2997808           36 mlx5_comp4
  6 543       310380      5937537      3058757           37 mlx5_comp5
  7 544       290622      5522904      3190875           38 mlx5_comp6
  8 545       300502      5966500      2981215           39 mlx5_comp7
total        2442366     48060078     24023290
