idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          304      6079564      3021381           32 mlx5_comp0
  2 539          340      5792224      3014647           33 mlx5_comp1
  3 540          338      5880198      3004433           34 mlx5_comp2
  4 541          291      5737851      2994730           35 mlx5_comp3
  5 542          315      6142634      2963983           36 mlx5_comp4
  6 543          349      6046986      2969994           37 mlx5_comp5
  7 544          326      6430972      3039778           38 mlx5_comp6
  8 545          330      5957255      3017244           39 mlx5_comp7
total           2746     48067684     24026190
