idx irq        fired       rxpkts       txpkts         cpus name
  0 327          170            0            0         0-31 mlx5_async0
  1 328          718      9333238      4594173           32 mlx5_comp0
  2 539          615      9116824      4685463           33 mlx5_comp1
  3 540          642      9621685      4828851           34 mlx5_comp2
  4 541          564      9063720      4568337           35 mlx5_comp3
  5 542          648      9188074      4510974           36 mlx5_comp4
  6 543          558      9412663      4665447           37 mlx5_comp5
  7 544          700      9298602      4698476           38 mlx5_comp6
  8 545          611      9408202      4674169           39 mlx5_comp7
total           5226     74443008     37225890
