idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           37      6359381      3014576           32 mlx5_comp0
  2 539           14      5838467      3003430           33 mlx5_comp1
  3 540           14      6077652      3017570           34 mlx5_comp2
  4 541           35      5560359      3061875           35 mlx5_comp3
  5 542            3      5881729      2976833           36 mlx5_comp4
  6 543           11      6075411      2986479           37 mlx5_comp5
  7 544           11      6183919      2972845           38 mlx5_comp6
  8 545           91      6105252      3002734           39 mlx5_comp7
total            345     48082170     24036342
