idx irq        fired       rxpkts       txpkts         cpus name
  0 327        45824            0            0         0-31 mlx5_async0
  1 328       517737      1592543       773756           32 mlx5_comp0
  2 539       551494      1478999       795301           33 mlx5_comp1
  3 540       523588      1567957       786936           34 mlx5_comp2
  4 541       542723      1462161       791436           35 mlx5_comp3
  5 542       495777      1559840       654443           36 mlx5_comp4
  6 543       523219      1574633       766568           37 mlx5_comp5
  7 544       537144      1434463       694489           38 mlx5_comp6
  8 545       566992      1434620       763082           39 mlx5_comp7
total        4304498     12105216      6026011
