idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328            4      5992062      2772439           32 mlx5_comp0
  2 539           10      5548711      3069383           33 mlx5_comp1
  3 540            7      6055683      3003152           34 mlx5_comp2
  4 541          108      6004624      3168688           35 mlx5_comp3
  5 542            8      5782072      3010654           36 mlx5_comp4
  6 543           41      6138209      3089622           37 mlx5_comp5
  7 544            8      6341384      3024760           38 mlx5_comp6
  8 545           15      6216909      2890316           39 mlx5_comp7
total            348     48079654     24029014
