idx irq        fired       rxpkts       txpkts         cpus name
  0 327          137            0            0         0-31 mlx5_async0
  1 328            0      7460432      3619263           32 mlx5_comp0
  2 539            5      7162259      3724668           33 mlx5_comp1
  3 540            4      7244650      3880898           34 mlx5_comp2
  4 541          121      7640112      3713608           35 mlx5_comp3
  5 542           14      7694651      3578540           36 mlx5_comp4
  6 543           24      7764429      3851373           37 mlx5_comp5
  7 544            6      7432641      3822124           38 mlx5_comp6
  8 545           13      7705627      3845189           39 mlx5_comp7
total            324     60104801     30035663
