idx irq        fired       rxpkts       txpkts         cpus name
  0 327          149            0            0         0-31 mlx5_async0
  1 328          290      1565850       751157           32 mlx5_comp0
  2 539          337      1511844       745806           33 mlx5_comp1
  3 540          310      1538130       749579           34 mlx5_comp2
  4 541          308      1466128       749224           35 mlx5_comp3
  5 542          318      1497556       755494           36 mlx5_comp4
  6 543          336      1547383       759566           37 mlx5_comp5
  7 544          306      1475796       752009           38 mlx5_comp6
  8 545          342      1478640       755140           39 mlx5_comp7
total           2696     12081327      6017975
